licencia_id,origen,municipio,direccion_consultada,lat,lon,etiqueta_icgc,geocodificado,en_ciudad,municipio_poligono,municipio_coincide
HUTB-057242,vut,Sant Pere de Vilamajor,"Carrer de Girona (Can Vila) 7, Sant Pere de Vilamajor",41.68090974,2.4149497,,True,False,Sant Pere de Vilamajor,True
HUTB-057243,vut,Sant Pere de Vilamajor,"Carrer de les Flors (Vallserena) 14, Sant Pere de Vilamajor",41.693686,2.41033473,,True,False,Sant Pere de Vilamajor,True
HUTB-057263,vut,Malgrat de Mar,"Passeig Marítim 56, Malgrat de Mar",41.81678639,3.06885587,,True,False,,False
HUTB-057382,vut,Vallgorguina,"Carrer LA SOLANA 2, Vallgorguina",41.65056203,2.50936389,,True,False,Vallgorguina,True
HUTB-059209,vut,Vilassar de Mar,"Carrer Sant Pere 3, Vilassar de Mar",41.5040995,2.39616161,,True,False,Vilassar de Mar,True
HUTB-059204,vut,Cubelles,"Avinguda Onze de Setembre 92, Cubelles",41.20064044,1.66154287,,True,False,Cubelles,True
HUTB-059202,vut,Cubelles,"Carrer Figueral 12, Cubelles",41.198871,1.66795873,,True,False,Cubelles,True
HUTB-057428,vut,Cubelles,"Avinguda Onze de Setembre 155, Cubelles",41.19755807,1.64807555,,True,False,Cubelles,True
HUTB-059201,vut,Cubelles,"Passeig Marítim 18, Cubelles",41.20195433,1.68102319,,True,False,Cubelles,True
HUTB-059195,vut,Cubelles,"Carrer Rafel Casanova 20, Cubelles",41.19781853,1.6504537,,True,False,Cubelles,True
HUTB-059194,vut,Cubelles,"Carrer Josep Tarradelles 23, Cubelles",41.20214012,1.68025636,,True,False,Cubelles,True
HUTB-059095,vut,Cubelles,"Carrer Lleida 32, Cubelles",41.20328499,1.67720317,,True,False,Cubelles,True
HUTB-059074,vut,Montcada i Reixac,"Carrer dels Pins 0, Montcada i Reixac",41.47903852,2.16621679,,True,False,Montcada i Reixac,True
HUTB-058892,vut,Cubelles,"Avinguda Jaume I 143, Cubelles",41.19866733,1.66405011,,True,False,Cubelles,True
HUTB-057469,vut,Malgrat de Mar,"Carrer Camí Nou 37, Malgrat de Mar",41.64556666,2.74067231,,True,False,Malgrat de Mar,True
HUTB-058808,vut,Pineda de Mar,"Carrer Tossa 6, Pineda de Mar",41.6407416,2.64900604,,True,False,Pineda de Mar,True
HUTB-057470,vut,Arenys de Munt,"Barri SOBIRANS 26, Arenys de Munt",41.60823325,2.54502109,,True,False,Arenys de Munt,True
HUTB-057626,vut,Cabrera de Mar,"Carrer Joan XXIII 3, Cabrera de Mar",41.51042303,2.40059741,,True,False,Cabrera de Mar,True
HUTB-057627,vut,Olivella,"Plaça de Puigpedrós 2, Olivella",41.28442694,1.76355815,,True,False,Sant Pere de Ribes,False
HUTB-058831,vut,Fogars de la Selva,"Carrer MONTSENY 14, Fogars de la Selva",41.93116768,2.80670043,,True,False,,False
HUTB-057662,vut,Collbató,"Carrer Muntanya 48, Collbató",41.56804693,1.82666894,,True,False,Collbató,True
HUTB-057663,vut,Calella,"Carrer Sant Jaume 147, Calella",41.61353267,2.65426451,,True,False,Calella,True
HUTB-057664,vut,Calella,"Carrer Jovara 110, Calella",41.61285885,2.65919398,,True,False,Calella,True
HUTB-057727,vut,Palafolls,"Carrer Vimets (Urb. Ciutat Jardí) 17, Palafolls",41.65950467,2.70634002,,True,False,Palafolls,True
HUTB-058830,vut,Tordera,"Carrer de la Casa Rodona 1, Tordera",41.71012992,2.74133614,,True,False,Tordera,True
HUTB-057730,vut,Castelldefels,"Avinguda de Bellamar 15, Castelldefels",41.26845013,1.95316539,,True,False,Castelldefels,True
HUTB-057732,vut,Vilafranca del Penedès,"Carrer de la Fruita 3, Vilafranca del Penedès",41.34750191,1.69813434,,True,False,Vilafranca del Penedès,True
HUTB-057734,vut,Sant Cebrià de Vallalta,"Carrer PUIGMAL 11, Sant Cebrià de Vallalta",41.63526306,2.60570388,,True,False,Sant Cebrià de Vallalta,True
HUTB-058822,vut,Palau-solità i Plegamans,"Carrer CAMI DE CAN LLONC 2, Palau-solità i Plegamans",41.57680857,2.17887597,,True,False,Palau-solità i Plegamans,True
HUTB-058811,vut,Pineda de Mar,"Carrer Camós 2, Pineda de Mar",41.61884949,2.68091907,,True,False,Pineda de Mar,True
HUTB-058810,vut,Pineda de Mar,"Carrer Blanes 14, Pineda de Mar",41.63630069,2.65695824,,True,False,Pineda de Mar,True
HUTB-057737,vut,Sant Cebrià de Vallalta,"Carrer ROMANI 47, Sant Cebrià de Vallalta",41.63817702,2.59276071,,True,False,Sant Cebrià de Vallalta,True
HUTB-057738,vut,Vallgorguina,"Carrer Xampinyó - Urb. Canadà Park 49, Vallgorguina",41.64935129,2.45821963,,True,False,Vallgorguina,True
HUTB-057887,vut,Santa Eulàlia de Ronçana,"Camí del Gual (Masia Ca L'Arcis) s/n, Santa Eulàlia de Ronçana",41.64116395,2.24005235,,True,False,Santa Eulàlia de Ronçana,True
HUTB-058809,vut,Pineda de Mar,"Carrer Isaac Albéniz 15, Pineda de Mar",41.6170177,2.67201027,,True,False,Pineda de Mar,True
HUTB-057888,vut,Vilanova i la Geltrú,"Carrer Melies 18, Vilanova i la Geltrú",41.21756547,1.68092035,,True,False,Vilanova i la Geltrú,True
HUTB-057625,vut,Cabrils,"Carrer CIRERES 2, Cabrils",41.53229843,2.37124684,,True,False,Cabrils,True
HUTB-057623,vut,Sant Vicenç de Montalt,"Carrer LES FONTS 13, Sant Vicenç de Montalt",41.56734456,2.50288907,,True,False,Sant Vicenç de Montalt,True
HUTB-058844,vut,Vilanova i la Geltrú,"Carrer Roger de Flor 18, Vilanova i la Geltrú",41.21567724,1.72122415,,True,False,Vilanova i la Geltrú,True
HUTB-057472,vut,Arenys de Munt,"Carrer ROMANÍ 145, Arenys de Munt",41.63181552,2.53386265,,True,False,Arenys de Munt,True
HUTB-058889,vut,Cubelles,"Carrer Picasso 47, Cubelles",41.23451217,1.65733258,,True,False,Cubelles,True
HUTB-058887,vut,Cubelles,"Carrer Velazquez 18, Cubelles",41.23044115,1.65587745,,True,False,Cubelles,True
HUTB-058884,vut,Cubelles,"Avinguda Països Catalans 15, Cubelles",41.20173375,1.67906104,,True,False,Cubelles,True
HUTB-058883,vut,Cubelles,"Carrer Llevant 8, Cubelles",41.20058131,1.67667152,,True,False,Cubelles,True
HUTB-058882,vut,Cubelles,"Carrer Bruc 12, Cubelles",41.20296636,1.67999469,,True,False,Cubelles,True
HUTB-058881,vut,Cubelles,"Avinguda Pompeu Fabra 81, Cubelles",41.19941169,1.66522163,,True,False,Cubelles,True
HUTB-057471,vut,Arenys de Munt,"Carrer CAN BORRELL 11, Arenys de Munt",41.60743327,2.53861453,,True,False,Arenys de Munt,True
HUTB-058879,vut,Cubelles,"Ronda President Kennedy 21, Cubelles",41.20308871,1.67419101,,True,False,Cubelles,True
HUTB-058876,vut,Cubelles,"Carrer Rafel Casanova 40, Cubelles",41.19784185,1.65236352,,True,False,Cubelles,True
HUTB-057537,vut,Sant Vicenç de Montalt,"Carrer SOL NAIXENT 26, Sant Vicenç de Montalt",41.58405547,2.5153512,,True,False,Sant Vicenç de Montalt,True
HUTB-058874,vut,Cubelles,"Carrer Saligar 31, Cubelles",41.19877008,1.6702568,,True,False,Cubelles,True
HUTB-058846,vut,Vilanova i la Geltrú,"Carrer Magatzems Nous 15, Vilanova i la Geltrú",41.21619528,1.72994177,,True,False,Vilanova i la Geltrú,True
HUTB-057473,vut,Arenys de Munt,"Barri TORRENTBÓ 31, Arenys de Munt",41.59956161,2.54387696,,True,False,Arenys de Munt,True
HUTB-057510,vut,Sant Pol de Mar,"Carretera NACIONAL II 15, Sant Pol de Mar",41.55976308,2.50729741,,True,False,Sant Andreu de Llavaneres,False
HUTB-057520,vut,Canyelles,"Carrer Aigua 1, Canyelles",41.28068653,1.72206332,,True,False,Canyelles,True
HUTB-057521,vut,Canyelles,"Ronda Eivissa 9, Canyelles",41.26712433,1.72597284,,True,False,Canyelles,True
HUTB-058845,vut,Vilanova i la Geltrú,"Carrer Nansa 7, Vilanova i la Geltrú",41.20606938,1.68690237,,True,False,Vilanova i la Geltrú,True
HUTB-057531,vut,Vacarisses,"Carrer Torrents 2, Vacarisses",41.60534,1.8711714,,True,False,Vacarisses,True
HUTB-056634,vut,Sant Pere de Ribes,"Carrer Fonoll 41, Sant Pere de Ribes",41.2851645,1.81126102,,True,False,Sant Pere de Ribes,True
HUTB-056633,vut,Sant Pere de Ribes,"Carrer Mistela 6, Sant Pere de Ribes",41.2361682,1.76632528,,True,False,Sant Pere de Ribes,True
HUTB-053718,vut,Sant Vicenç de Montalt,"Carrer Sant Antoni 10, Sant Vicenç de Montalt",41.57857382,2.50880867,,True,False,Sant Vicenç de Montalt,True
HUTB-053578,vut,Cubelles,"Carrer Rafel Casanova 30, Cubelles",41.19784149,1.65136044,,True,False,Cubelles,True
HUTB-053618,vut,Sant Pol de Mar,"Carrer Ponent 2, Sant Pol de Mar",41.59356742,2.59604394,,True,False,Sant Pol de Mar,True
HUTB-053619,vut,Badalona,"Carrer Olivera de Sistrells 37, Badalona",41.44789866,2.22877675,,True,True,Badalona,True
HUTB-053620,vut,Badalona,"Carrer Olivera de Sistrells 37, Badalona",41.44789866,2.22877675,,True,True,Badalona,True
HUTB-053621,vut,Badalona,"Carrer Olivera de Sistrells 37, Badalona",41.44789866,2.22877675,,True,True,Badalona,True
HUTB-053686,vut,Teià,"Carrer El Castell 10, Teià",41.49404348,2.31883032,,True,False,Teià,True
HUTB-053692,vut,Calella,"Carrer Llevant 28, Calella",41.61532888,2.64498718,,True,False,Calella,True
HUTB-053693,vut,Canet de Mar,"Ronda Josep Anselm Clavé 13, Canet de Mar",41.59070479,2.58821649,,True,False,Canet de Mar,True
HUTB-053694,vut,Canet de Mar,"Torrent dels Lledoners 15, Canet de Mar",41.58903795,2.58324809,,True,False,Canet de Mar,True
HUTB-053719,vut,Canet de Mar,"Carrer Xesco Boix 4, Canet de Mar",41.59223407,2.58802141,,True,False,Canet de Mar,True
HUTB-053443,vut,Cubelles,"Avinguda Prat 6, Cubelles",41.19779043,1.66079043,,True,False,Cubelles,True
HUTB-053723,vut,Alella,"Carrer cerdanya 4, Alella",41.50321228,2.28350773,,True,False,Alella,True
HUTB-053724,vut,Gelida,"Carrer PUIG 3, Gelida",41.4369076,1.84500947,,True,False,Gelida,True
HUTB-053730,vut,Bagà,"Carrer Sobirà 26, Bagà",42.25323549,1.86044284,,True,False,Bagà,True
HUTB-053827,vut,Sant Feliu de Llobregat,"Carrer Constitució 50, Sant Feliu de Llobregat",41.38803936,2.0425667,,True,False,Sant Feliu de Llobregat,True
HUTB-053830,vut,Pineda de Mar,"Avinguda Mare de Déu de Montserrat 62, Pineda de Mar",41.62470299,2.68769065,,True,False,Pineda de Mar,True
HUTB-053862,vut,Vilanova i la Geltrú,"Rambla del Castell 78, Vilanova i la Geltrú",41.22352003,1.73014567,,True,False,Vilanova i la Geltrú,True
HUTB-053863,vut,Vilanova i la Geltrú,"Carrer Creu 11, Vilanova i la Geltrú",41.22733291,1.72956815,,True,False,Vilanova i la Geltrú,True
HUTB-053906,vut,Caldes d'Estrac,"Carrer Mossèn Jacint Verdaguer 14, Caldes d'Estrac",41.57382324,2.52112879,,True,False,Caldes d'Estrac,True
HUTB-053909,vut,Caldes d'Estrac,"Carrer Major 42, Caldes d'Estrac",41.57054051,2.52553214,,True,False,Caldes d'Estrac,True
HUTB-053576,vut,Vilassar de Dalt,"Carrer Font de la Teula 2, Vilassar de Dalt",41.51811226,2.35776957,,True,False,Vilassar de Dalt,True
HUTB-053575,vut,Vilassar de Dalt,"Carrer Sant Antoni 21, Vilassar de Dalt",41.51704812,2.36068494,,True,False,Vilassar de Dalt,True
HUTB-053573,vut,Premià de Dalt,"Torrent Pau Manent 33, Premià de Dalt",41.5077277,2.34555368,,True,False,Premià de Dalt,True
HUTB-053539,vut,Alella,"Avinguda Teià 9, Alella",41.48304905,2.30069115,,True,False,Alella,True
HUTB-053445,vut,Cubelles,"Passatge del Riu Ebre 8, Cubelles",41.19713866,1.64897119,,True,False,Cubelles,True
HUTB-053453,vut,Cubelles,"Carrer Rafael Casonova 30, Cubelles",41.19784149,1.65136044,,True,False,Cubelles,True
HUTB-053454,vut,Vilassar de Mar,"Carretera argentona 186, Vilassar de Mar",41.51068643,2.39690201,,True,False,Vilassar de Mar,True
HUTB-053455,vut,Cerdanyola del Vallès,"Passeig Cordelles 7, Cerdanyola del Vallès",41.49225165,2.13938879,,True,False,Cerdanyola del Vallès,True
HUTB-053456,vut,Gelida,"Carrer Barceloneta 62, Gelida",41.44202799,1.86393433,,True,False,Gelida,True
HUTB-053457,vut,Badalona,"Carrer Príncep d¿Asturies 19, Badalona",41.43051456,2.22451792,,True,True,Badalona,True
HUTB-053459,vut,Cabrera de Mar,"Passeig Montserrat 19, Cabrera de Mar",41.50972478,2.40200699,,True,False,Cabrera de Mar,True
HUTB-053469,vut,Canyelles,"Avinguda California 53, Canyelles",41.26804011,1.72705123,,True,False,Canyelles,True
HUTB-053472,vut,Sant Vicenç de Montalt,"Carrer RIERA DE TORRENTBO 10, Sant Vicenç de Montalt",41.57630967,2.52461465,,True,False,Sant Vicenç de Montalt,True
