DATA_EXPLO,OCUPACIO,CODI_DISTRICTE,NOM_DISTRICTE,CODI_BARRI,NOM_BARRI,EMPLACAMENT,SUPERFICIE_OCUPADA,TAULES,CADIRES,TAULES_VORERA,CADIRES_VORERA,TAULES_CALCADA,CADIRES_CALCADA,ORDENACIO,VIGENCIA,X_ETRS89,Y_ETRS89,LATITUD,LONGITUD
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,52,la Prosperitat,"C. SANTA ENGRACIA, 81",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,31409998,88086239,41.4414218253054,2.1789394232416
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,44,Vilapicina i la Torre Llobeta,"C. COSTA I CUXART, 35-37",33.75,15.0,60.0,10.0,40.0,5.0,20.0,General,Anual,31153731,86626534,41.4282528789516,2.17603835466142
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,13,la Marina de Port,"C. MARE DE DEU DE PORT, 252",12.6,4.0,16.0,0.0,0.0,4.0,16.0,General,Anual,28058182,79225384,41.3613223902316,2.13987357088686
1/7/2026 0:00:00,Terrasses en Via Pública,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,"C. HERCEGOVINA, 28",31.5,14.0,56.0,14.0,56.0,0.0,0.0,General,Anual,28121174,83869918,41.4031595843075,2.1400756784884
1/7/2026 0:00:00,Terrasses en Via Pública,9,Sant Andreu,60,Sant Andreu,"RBLA. ONZE DE SETEMBRE, 19",27.0,12.0,48.0,12.0,48.0,0.0,0.0,General,Anual,32648844,86788700,41.4298402084693,2.1939122873253
1/7/2026 0:00:00,Terrasses en Via Pública,7,Horta-Guinardó,33,el Baix Guinardó,"C. TAXDIRT, 63",11.16,3.0,12.0,0.0,0.0,3.0,12.0,General,Anual,30468048,84657970,41.4104636911952,2.16805914323837
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,64,el Camp de l'Arpa del Clot,"C. VALENCIA, 601",2.4,2.0,4.0,2.0,4.0,0.0,0.0,General,Anual,31932644,84543448,41.4095575940508,2.18559401093019
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,64,el Camp de l'Arpa del Clot,"C. SANT ANTONI MARIA CLARET, 356",11.25,5.0,20.0,5.0,20.0,0.0,0.0,General,Anual,31552403,85265379,41.41602749748,2.18096330988771
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,1,el Raval,"PL. SANT AGUSTI, 1",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,30766514,81365368,41.3808340588653,2.17200634191816
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,65,el Clot,"C. CLOT, 190",27.0,12.0,48.0,12.0,48.0,0.0,0.0,General,Anual,32345299,84964132,41.4133814048183,2.19048379432795
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,5,el Fort Pienc,"C. MARINA, 185",13.5,6.0,24.0,6.0,24.0,0.0,0.0,General,Anual,31454207,83457538,41.3997364923957,2.17999319008247
1/7/2026 0:00:00,Terrasses en Espai Privat d'Ús Públic,1,Ciutat Vella,3,la Barceloneta,"C. PEPE RUBIANES, 37-39",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,32409995,81135949,41.3789074811128,2.19168514034984
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,8,l'Antiga Esquerra de l'Eixample,"C. MUNTANER, 185",5.7,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,29043929,82693877,41.3926493951402,2.15125173349428
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,10,Sant Antoni,"RDA. SANT ANTONI, 31",11.25,5.0,20.0,5.0,20.0,0.0,0.0,General,Anual,30038143,81449270,41.3815267325797,2.16328663329228
1/7/2026 0:00:00,Terrasses en Via Pública,9,Sant Andreu,60,Sant Andreu,"AV. MERIDIANA, 486",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,31885660,87490507,41.4360967782916,2.18469996353483
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,68,el Poblenou,"RBLA. POBLENOU, 117",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,32932282,83876269,41.4036325343098,2.19762718772333
1/7/2026 0:00:00,Terrasses en Via Pública,5,Sarrià-Sant Gervasi,23,Sarrià,"PG. BONANOVA, 98",22.5,10.0,40.0,10.0,40.0,0.0,0.0,General,Anual,26703644,83644945,41.4010053692098,2.12314614642105
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,5,el Fort Pienc,"C. DIPUTACIO, 429",2.25,1.0,4.0,1.0,4.0,0.0,0.0,General,Anual,31325215,83386733,41.3990877672104,2.17845825461179
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,9,la Nova Esquerra de l'Eixample,"C. COMTE BORRELL, 173",2.25,1.0,4.0,1.0,4.0,0.0,0.0,General,Anual,29280114,81687273,41.3836040717641,2.15419410171874
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,45,Porta,"C. CASAS I AMIGO, 52-54",18.0,8.0,32.0,8.0,32.0,0.0,0.0,General,Anual,31261841,87339314,41.4346818843981,2.17725104489474
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,65,el Clot,"C. VALENCIA, 620",11.44,3.0,12.0,0.0,0.0,3.0,12.0,General,Anual,32105507,84682178,41.4108217120332,2.18764650038459
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,2,el Barri Gòtic,"C. ARAI, 5",27.0,12.0,48.0,12.0,48.0,0.0,0.0,General,Anual,31193260,81345346,41.3806903341039,2.17711175147568
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,3,la Barceloneta,"PG. JOAN BORBO COMTE BARCELONA, 70",30.0,12.0,48.0,12.0,48.0,0.0,0.0,General,Temporada,32206766,80795851,41.3758272088201,2.18929297998281
1/7/2026 0:00:00,Terrasses en Via Pública,9,Sant Andreu,60,Sant Andreu,"C. GRAN DE SANT ANDREU, 389",11.25,5.0,20.0,5.0,20.0,0.0,0.0,General,Anual,32212705,87825065,41.4391376978599,2.1885766458472
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,68,el Poblenou,"C. BAC DE RODA, 79",13.5,5.0,20.0,5.0,20.0,0.0,0.0,General,Anual,33621536,84125750,41.405936748335,2.20584503766786
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,65,el Clot,"C. ESCULTORS CLAPEROS, 41",36.0,16.0,64.0,16.0,64.0,0.0,0.0,General,Anual,32244321,84148956,41.4060308583102,2.18936694344481
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,9,la Nova Esquerra de l'Eixample,"C. VILAMARI, 101",21.15,7.0,28.0,3.0,12.0,4.0,16.0,General,Anual,28536292,81482930,41.3816979004026,2.1453230764005
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,65,el Clot,"G.V.. CORTS CATALANES, 929",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,32690929,84574648,41.4099024602243,2.19466233350813
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,1,el Raval,"PL. GARDUNYA, 2",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,30647989,81462118,41.381695249015,2.17057791924755
1/7/2026 0:00:00,Terrasses en Via Pública,9,Sant Andreu,62,el Congrés i els Indians,"PL. DOCTOR MODREGO, 4",13.5,6.0,24.0,6.0,24.0,0.0,0.0,General,Anual,31466142,86297939,41.4253200563159,2.1798142118243
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,8,l'Antiga Esquerra de l'Eixample,"C. ROSSELLO, 213",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,29501412,82725509,41.392974524894,2.15671971029355
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,15,Hostafrancs,"C. TARRAGONA, 161",10.8,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,28425817,81183624,41.3789923402785,2.14403733145054
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,45,Porta,"C. PINTOR ALSAMORA, 74",18.0,8.0,32.0,8.0,32.0,0.0,0.0,General,Anual,31128493,87546860,41.4365397477948,2.17563146582452
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,9,la Nova Esquerra de l'Eixample,"AV. ROMA, 94",18.9,7.0,28.0,7.0,28.0,0.0,0.0,General,Anual,29101828,81737974,41.3840450260391,2.15205610226603
1/7/2026 0:00:00,Terrasses en Espai Privat d'Ús Públic,10,Sant Martí,72,Sant Martí de Provençals,"C. JULIAN BESTEIRO, 4",13.5,6.0,24.0,6.0,24.0,0.0,0.0,General,Anual,33037213,85184856,41.4154273498491,2.19873761635926
1/7/2026 0:00:00,Terrasses en Via Pública,9,Sant Andreu,63,Navas,"C. LAS NAVAS DE TOLOSA, 324",6.63,2.0,4.0,2.0,4.0,0.0,0.0,General,Anual,31802899,85442866,41.4176473614857,2.18394041602412
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,48,la Guineueta,"C. ISARD, 5",5.7,3.0,10.0,3.0,10.0,0.0,0.0,General,Anual,30667188,87874932,41.4394548662795,2.17007271267738
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,71,Provençals del Poblenou,"C. BOLIVIA, 120",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,32696057,84092057,41.405556333529,2.19477735375352
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,8,l'Antiga Esquerra de l'Eixample,"C. PROVENÇA, 179",6.6,4.0,8.0,4.0,8.0,0.0,0.0,General,Anual,29464460,82504330,41.3909792041155,2.15630350755692
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,11,el Poble Sec,"C. VILA I VILA, 82",4.5,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,30437128,80663796,41.3744868033269,2.16814798820519
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,44,Vilapicina i la Torre Llobeta,"PG. MARAGALL, 342",9.0,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,30356177,86582307,41.4277857901739,2.16649917722835
1/7/2026 0:00:00,Terrasses en Via Pública,7,Horta-Guinardó,37,el Carmel,"C. LLOBREGOS, 139",8.55,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,29479042,86185433,41.4241347815647,2.15604895720743
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,50,les Roquetes,"C. MINA DE LA CIUTAT, 62",2.25,1.0,4.0,1.0,4.0,0.0,0.0,General,Anual,31135895,88820675,41.4480131384055,2.17557485420925
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,11,el Poble Sec,"C. BOBILA, 3",11.16,3.0,12.0,0.0,0.0,3.0,12.0,General,Anual,29644871,80554614,41.3734345647956,2.15868760613564
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,52,la Prosperitat,"C. JOAQUIM VALLS, 48",13.5,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,31594375,88299030,41.4433540836216,2.18112220733218
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,18,Sants,"C. BERLIN, 10",5.58,3.0,8.0,3.0,8.0,0.0,0.0,General,Anual,27861038,81556854,41.3823034444461,2.13723938662217
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,7,la Dreta de l'Eixample,"C. ROGER DE LLURIA, 6",8.1,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,30866981,82389638,41.3900679843473,2.17309087388057
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,16,la Bordeta,"RBLA. BADAL, 50",6.76,3.0,10.0,3.0,10.0,0.0,0.0,General,Anual,27568124,79938289,41.3676993287934,2.1339300058383
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,7,la Dreta de l'Eixample,"G.V.. CORTS CATALANES, 633",31.35,11.0,44.0,11.0,44.0,0.0,0.0,General,Anual,30656762,82547279,41.3914697103804,2.17055862166754
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,6,la Sagrada Família,"C. SANT ANTONI MARIA CLARET, 130",28.0,7.0,28.0,3.0,12.0,4.0,16.0,General,Anual,30616232,84348469,41.4076889296701,2.16986745366562
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,18,Sants,"C. MELCIOR DE PALAU, 145",11.16,3.0,12.0,0.0,0.0,3.0,12.0,General,Anual,27981470,81452046,41.3813702679844,2.13869201761934
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera","C. REC COMTAL, 17",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,31436535,82388345,41.3901050908817,2.1799028581005
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera","C. CARDERS, 22",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,31462571,82000473,41.3866138608763,2.18025813199451
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,"AV. DIAGONAL, 56",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,34059001,84556893,41.4098559461924,2.21103143258027
1/7/2026 0:00:00,Terrasses en Via Pública,9,Sant Andreu,59,el Bon Pastor,"C. SANT ADRIA, 123",11.25,5.0,20.0,5.0,20.0,0.0,0.0,General,Anual,33584684,87496119,41.4362896399398,2.20503404697887
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,17,Sants - Badal,"C. SANTS, 308",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,26860597,80836197,41.3757224554407,2.12536270633633
1/7/2026 0:00:00,Terrasses en Via Pública,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,"C. ROGER DE FLOR, 252",5.7,3.0,10.0,3.0,10.0,0.0,0.0,General,Anual,30486276,83739481,41.4021927584539,2.16838271149419
1/7/2026 0:00:00,Terrasses en Via Pública,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,"C. ROSSELLO, 377",3.3,2.0,4.0,2.0,4.0,0.0,0.0,General,Anual,30627044,83830211,41.4030220913679,2.17005620129271
1/7/2026 0:00:00,Terrasses en Via Pública,6,Gràcia,28,Vallcarca i els Penitents,"PL. LESSEPS, 23-24",27.0,10.0,40.0,10.0,40.0,0.0,0.0,General,Anual,28880540,84289115,41.4070026603578,2.14911015151671
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,18,Sants,"C. VALLESPIR, 96",10.36,3.0,12.0,0.0,0.0,3.0,12.0,General,Anual,27788784,81368648,41.3806018636379,2.13639777165075
1/7/2026 0:00:00,Terrasses en Via Pública,5,Sarrià-Sant Gervasi,23,Sarrià,"C. MAJOR DE SARRIA, 105",4.08,3.0,6.0,3.0,6.0,0.0,0.0,General,Anual,26541156,83551190,41.4001461311418,2.12121387666617
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,9,la Nova Esquerra de l'Eixample,"C. CALABRIA, 274",4.5,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,28481453,82151120,41.3877111673563,2.1445884210873
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,18,Sants,"AV. JOSEP TARRADELLAS, 37",10.8,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,28276367,81691481,41.3835531123063,2.14219012722837
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,67,la Vila Olímpica del Poblenou,"C. MARINA, 58",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,32388416,82570425,41.3918256138612,2.19126701806349
1/7/2026 0:00:00,Terrasses en Via Pública,7,Horta-Guinardó,43,Horta,"C. PORRERA, 14",12.96,4.0,16.0,0.0,0.0,4.0,16.0,General,Anual,29750663,87648107,41.4373322855954,2.15912922724068
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,9,la Nova Esquerra de l'Eixample,"C. ROSSELLO, 40",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,28670291,81880247,41.3852882812655,2.14687870674648
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,18,Sants,"C. SANT JORDI, 3",2.4,2.0,4.0,2.0,4.0,0.0,0.0,General,Anual,27560337,80774562,41.3752306250616,2.13373698837058
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,7,la Dreta de l'Eixample,"RBLA. CATALUNYA, 79",61.57,12.0,48.0,12.0,48.0,0.0,0.0,General,Anual,29935506,82611980,41.3919899426171,2.16192479507847
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,8,l'Antiga Esquerra de l'Eixample,"C. ENRIC GRANADOS, 13",4.5,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,29949835,82149432,41.3878251772432,2.16214966593077
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,9,la Nova Esquerra de l'Eixample,"C. CALABRIA, 269",2.25,1.0,4.0,1.0,4.0,0.0,0.0,General,Anual,28476783,82124817,41.3874738508854,2.14453567607689
1/7/2026 0:00:00,Terrasses en Via Pública,7,Horta-Guinardó,35,el Guinardó,"C. RENAIXENÇA, 2",7.2,6.0,12.0,6.0,12.0,0.0,0.0,General,Anual,31098958,85225379,41.4156284807565,2.17554252843997
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,68,el Poblenou,"RBLA. POBLENOU, 57",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,33287378,83518475,41.4004395242991,2.20191445606608
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,73,la Verneda i la Pau,"C. MARESME, 201",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,33664294,85617601,41.4193769700605,2.2061929809933
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,68,el Poblenou,"C. SANCHO DE AVILA, 167",5.7,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,32838051,83886410,41.403716004873,2.19649882478113
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,18,Sants,"C. DOLORS BATLLE I SUNYER, 21",5.4,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,28090171,81536952,41.3821447069326,2.13998181455094
1/7/2026 0:00:00,Terrasses en Via Pública,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,"RDA. GENERAL MITRE, 247",27.0,10.0,40.0,10.0,40.0,0.0,0.0,General,Anual,28727468,84171676,41.4059313767764,2.14729278677019
1/7/2026 0:00:00,Terrasses en Via Pública,4,Les Corts,19,les Corts,"C. JOAN GUELL, 142",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,27392604,81617026,41.3828032518748,2.13163046004486
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,13,la Marina de Port,"C. ENERGIA, 28",23.4,8.0,32.0,4.0,16.0,4.0,16.0,General,Anual,27700494,79039308,41.3596144295684,2.13561974539394
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,10,Sant Antoni,"C. COMTE D'URGELL, 27",5.4,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,29804224,81335579,41.3804823804545,2.16050252092295
1/7/2026 0:00:00,Terrasses en Via Pública,5,Sarrià-Sant Gervasi,24,les Tres Torres,"PG. BONANOVA, 77-87",4.95,3.0,6.0,3.0,6.0,0.0,0.0,General,Anual,26958968,83803025,41.4024523612764,2.12618120584769
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,1,el Raval,"C. FLORISTES DE LA RAMBLA, 14",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,30588065,81489389,41.381935702959,2.16985820070952
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,6,la Sagrada Família,"C. MALLORCA, 373",5.4,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,30858062,83680829,41.4016965584443,2.17283677208786
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,8,l'Antiga Esquerra de l'Eixample,"C. CASANOVA, 133",11.25,5.0,20.0,5.0,20.0,0.0,0.0,General,Anual,29312873,82227701,41.388474396917,2.1545228016935
1/7/2026 0:00:00,Terrasses en Via Pública,7,Horta-Guinardó,41,la Vall d'Hebron,"C. JUAN DE MENA, 5-7",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,28781565,86953045,41.4309868043605,2.14761244361267
1/7/2026 0:00:00,Terrasses en Via Pública,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,"C. BEETHOVEN, 14",21.56,4.0,16.0,0.0,0.0,4.0,16.0,General,Anual,28184486,82756506,41.3931371861999,2.14096509414654
1/7/2026 0:00:00,Terrasses en Via Pública,7,Horta-Guinardó,35,el Guinardó,"C. TELEGRAF, 25",9.0,4.0,8.0,4.0,8.0,0.0,0.0,General,Anual,31030104,85339797,41.4166530971534,2.17470567052855
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,7,la Dreta de l'Eixample,"C. NAPOLS, 243",5.7,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,30800578,83573044,41.4007208292978,2.17216146538098
1/7/2026 0:00:00,Terrasses en Via Pública,7,Horta-Guinardó,34,Can Baró,"C. ALBERT LLANAS, 36",27.0,12.0,48.0,12.0,48.0,0.0,0.0,General,Anual,29541076,85428413,41.4173220471725,2.15687945948523
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,18,Sants,"C. RAJOLERS, 13-25",17.1,6.0,24.0,6.0,24.0,0.0,0.0,General,Anual,27601434,81022801,41.3774701172009,2.13419873900619
1/7/2026 0:00:00,Terrasses en Via Pública,9,Sant Andreu,60,Sant Andreu,"RBLA. ONZE DE SETEMBRE, 32",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,32579229,86828607,41.4301937972096,2.19307473332135
1/7/2026 0:00:00,Terrasses en Via Pública,1,Ciutat Vella,1,el Raval,"C. MONTSERRAT, 17",6.75,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,31036019,80936854,41.3769977031381,2.17527791058557
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,9,la Nova Esquerra de l'Eixample,"C. PARIS, 95",10.8,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,28670897,82287346,41.3889549254479,2.14683802129802
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,65,el Clot,"C. CLOT, 64",2.4,2.0,4.0,2.0,4.0,0.0,0.0,General,Anual,32152183,84331207,41.4076645662207,2.1882442732548
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,18,Sants,"C. SANTS, 143",4.95,3.0,6.0,3.0,6.0,0.0,0.0,General,Anual,27518574,80789549,41.3753618468501,2.13323583217268
1/7/2026 0:00:00,Terrasses en Via Pública,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,"C. FRANCOLI, 53",12.96,4.0,16.0,0.0,0.0,4.0,16.0,General,Anual,28620722,83898838,41.4034645624752,2.14604798527151
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,72,Sant Martí de Provençals,"C. HUELVA, 96",9.15,5.0,16.0,5.0,16.0,0.0,0.0,General,Anual,32951664,85510815,41.4183560316491,2.19767792146533
1/7/2026 0:00:00,Terrasses en Via Pública,9,Sant Andreu,63,Navas,"PG. MARAGALL, 56",11.25,5.0,20.0,5.0,20.0,0.0,0.0,General,Anual,31522427,85363348,41.4169073173896,2.18059356509016
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,8,l'Antiga Esquerra de l'Eixample,"C. CONSELL DE CENT, 242",8.1,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,29787425,82040693,41.3868316420797,2.160219928413
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,72,Sant Martí de Provençals,"C. SELVA DE MAR, 247",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,32920609,85423864,41.4175702984185,2.19731598514093
1/7/2026 0:00:00,Terrasses en Via Pública,6,Gràcia,31,la Vila de Gràcia,"C. CORSEGA, 367",5.7,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,29968668,83374960,41.3988647275038,2.16223318374576
1/7/2026 0:00:00,Terrasses en Via Pública,10,Sant Martí,72,Sant Martí de Provençals,"C. SELVA DE MAR, 206",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,33125651,85289690,41.4163789232736,2.19978415808108
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,8,l'Antiga Esquerra de l'Eixample,"C. CORSEGA, 245",14.67,5.0,20.0,3.0,12.0,2.0,8.0,General,Anual,29286990,82703477,41.3927572663206,2.154157706988
1/7/2026 0:00:00,Terrasses en Via Pública,7,Horta-Guinardó,43,Horta,"C. HEDILLA, 30",12.96,4.0,16.0,0.0,0.0,4.0,16.0,General,Anual,29999874,87436477,41.4354479842938,2.16213644157755
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,48,la Guineueta,"PG. VALLDAURA, 150",4.5,2.0,8.0,2.0,8.0,0.0,0.0,General,Anual,30361310,87828929,41.4390140655954,2.16641696660595
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,8,l'Antiga Esquerra de l'Eixample,"C. ARAGO, 232",8.1,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,29917265,82347116,41.3896028134242,2.16173727446671
1/7/2026 0:00:00,Terrasses en Via Pública,4,Les Corts,21,Pedralbes,"C. DOCTOR FERRAN, 25",15.3,5.0,20.0,0.0,0.0,5.0,20.0,General,Anual,26790403,82376407,41.3895881044631,2.12433729982307
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,9,la Nova Esquerra de l'Eixample,"C. VILADOMAT, 243",10.8,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,28810004,81975295,41.3861567199313,2.14853836370565
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,18,Sants,"C. VALLADOLID, 47",11.52,3.0,12.0,0.0,0.0,3.0,12.0,General,Anual,27883652,81121794,41.3783870518654,2.13756158633868
1/7/2026 0:00:00,Terrasses en Via Pública,8,Nou Barris,51,Verdun,"C. VILADROSA, 51",9.0,4.0,16.0,4.0,16.0,0.0,0.0,General,Anual,31143133,88261439,41.4429769411503,2.17572524825536
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,8,l'Antiga Esquerra de l'Eixample,"C. ENRIC GRANADOS, 35",27.0,12.0,48.0,12.0,48.0,0.0,0.0,General,Anual,29756947,82346866,41.389586577224,2.15981993029135
1/7/2026 0:00:00,Terrasses en Via Pública,3,Sants-Montjuïc,13,la Marina de Port,"C. MARE DE DEU DE PORT, 281",4.8,4.0,8.0,4.0,8.0,0.0,0.0,General,Anual,28181927,79075966,41.3599876806664,2.14137057921738
1/7/2026 0:00:00,Terrasses en Via Pública,2,Eixample,7,la Dreta de l'Eixample,"C. MALLORCA, 314",8.32,3.0,12.0,3.0,12.0,0.0,0.0,General,Anual,30438057,83240610,41.3976954267616,2.16786322885754
1/7/2026 0:00:00,Terrasses en Via Pública,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,"C. MUNTANER, 514",3.6,3.0,6.0,3.0,6.0,0.0,0.0,General,Anual,27821958,83993508,41.4042459003624,2.13648165173032
