id,host_id,host_perfil,regimen,cesion_entera,estado_actividad,sujeto_a_ley_vut,motivo_exclusion,neighbourhood_group,neighbourhood,room_type,property_type,accommodates,bedrooms,minimum_nights,uso_turistico,borde_31_noches,licencia_regional,vivienda_id,anuncios_de_la_vivienda,es_repeticion,precio_anuncio,precio_por_plaza,precio_plaza_anual,banda_plaza,factor_temporada,number_of_reviews_ltm,availability_365,license,situacion,sujeto_a_vut,sin_licencia,actividad_reciente
1685522818081433564,550521861.0,solo_sin_licencia,sin_declarar,False,sin_confirmar,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,1.0,1.0,31.0,True,True,Exempt - seasonal rental,anuncio:1685522818081433564,1,False,36.58,36.58,30.79,€,1.188,0,40,Spain - National registration number<br />ESHFNT00000805400020691901500000000000000000000000004<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
1685574745890475467,150795362.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-639071,HUTB-639071,15,True,194.0,97.0,81.64,€€€,1.188,8,349,Spain - National registration number<br />ESHFTU0AD10806700043751100000000000000HUTB-639071-092<br /><br />Barcelona - Regional registration number<br />HUTB-639071,licencia_no_encontrada,False,False,True
1685594184913956721,150795362.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-639071,HUTB-639071,15,True,159.0,79.5,66.91,€€,1.188,10,116,Barcelona - Regional registration number<br />HUTB-639071<br /><br />Spain - National registration number<br />ESHFTU0AD10806700043751100000000000000HUTB-639071-092,licencia_no_encontrada,False,False,True
1685643535914121927,166896670.0,solo_con_licencia,vivienda_uso_turistico,True,inactivo,False,sin_actividad,Ciutat Vella,el Raval,Entire home/apt,Entire rental unit,3.0,1.0,1.0,True,False,HUTB-058681,HUTB-058681,1,False,155.96,51.99,43.76,€€,1.188,0,21,Barcelona - Regional registration number<br />HUTB-058681,licencia_verificada,True,False,False
1685708445191424914,34144323.0,,sin_declarar,True,sin_confirmar,False,estancia_de_32_noches,Gràcia,la Salut,Entire home/apt,Entire home,4.0,2.0,32.0,False,False,Exempt - seasonal rental,anuncio:1685708445191424914,1,False,71.03,17.76,14.95,€,1.188,0,235,Spain - National registration number<br />ESFCNT00000805700084948300000000000000000000000000005<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
1686060115528864191,550521861.0,solo_sin_licencia,sin_declarar,False,sin_confirmar,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,1.0,1.0,31.0,True,True,Exempt - seasonal rental,anuncio:1686060115528864191,1,False,38.89,38.89,32.73,€,1.188,0,318,Spain - National registration number<br />ESHFNT00000805400020691901900000000000000000000000000<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
1686108487510808661,150795362.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-639071,HUTB-639071,15,True,104.0,52.0,43.77,€€,1.188,9,355,Spain - National registration number<br />ESHFTU0AD10806700043751100000000000000HUTB-639071-092<br /><br />Barcelona - Regional registration number<br />HUTB-639071,licencia_no_encontrada,False,False,True
1686154087727265374,394949340.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-759901,HUTB-759901,1,False,119.83,59.92,50.43,€€,1.188,5,179,Spain - National registration number<br />ESFCTU00241000200048970400000000000000000005645573808<br /><br />Barcelona - Regional registration number<br />HUTB-759901,licencia_no_encontrada,False,False,True
1686159996157224053,550521861.0,solo_sin_licencia,sin_declarar,False,sin_confirmar,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,1.0,1.0,31.0,True,True,Exempt - seasonal rental,anuncio:1686159996157224053,1,False,39.23,39.23,33.02,€,1.188,0,213,Spain - National registration number<br />ESHFNT00000805400020691900500000000000000000000000007<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
1686176083542545148,550521861.0,solo_sin_licencia,sin_declarar,False,sin_confirmar,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,2.0,1.0,31.0,True,True,Exempt - seasonal rental,anuncio:1686176083542545148,1,False,44.55,22.28,18.75,€,1.188,0,241,Spain - National registration number<br />ESHFNT00000805400020691901900000000000000000000000000<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
1686200078793532519,394949340.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-778103,HUTB-778103,1,False,137.0,68.5,57.65,€€,1.188,7,283,Spain - National registration number<br />ESFCTU00064800200043847833000000000000030056480389203<br /><br />Barcelona - Regional registration number<br />HUTB-778103,licencia_no_encontrada,False,False,True
1686370850638341839,179173905.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-758503,HUTB-758503,1,False,131.24,65.62,55.23,€€,1.188,4,205,Spain - National registration number<br />ESHFTU0AD93787467000482730440000000000000092839382090<br /><br />Barcelona - Regional registration number<br />HUTB-758503,licencia_no_encontrada,False,False,True
1686789195136289590,660815877.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Barri Gòtic,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-591075,HUTB-591075,1,False,82.74,41.37,34.82,€,1.188,4,90,Spain - National registration number<br />Exempt - tourist apartment<br /><br />Barcelona - Regional registration number<br />HUTB-591075,licencia_no_encontrada,False,False,True
1686800664052978074,660815877.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Barri Gòtic,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-204981,HUTB-204981,1,False,108.41,54.2,45.62,€€,1.188,1,85,Spain - National registration number<br />Exempt - tourist apartment<br /><br />Barcelona - Regional registration number<br />HUTB-204981,licencia_no_encontrada,False,False,True
1687093322509049436,523962032.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Barri Gòtic,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-546444,HUTB-546444,1,False,108.41,54.2,45.62,€€,1.188,5,313,Spain - National registration number<br />Exempt - tourist apartment<br /><br />Barcelona - Regional registration number<br />HUTB-546444,licencia_no_encontrada,False,False,True
1687868994980908315,1709128.0,,sin_declarar,True,sin_confirmar,False,estancia_de_32_noches,Eixample,el Fort Pienc,Entire home/apt,Entire rental unit,4.0,3.0,32.0,False,False,Exempt - seasonal rental,anuncio:1687868994980908315,1,False,194.18,48.54,40.85,€€,1.188,0,271,Barcelona - Regional registration number<br />Exempt - seasonal rental<br /><br />Spain - National registration number<br />Exempt - tourist apartment,exencion_declarada,False,False,False
1688291652106696304,594453104.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Barri Gòtic,Private room,Private room in rental unit,1.0,1.0,2.0,True,False,HUTB-726911,HUTB-726911,1,False,70.18,70.18,59.07,€€,1.188,1,90,Spain - National registration number<br />Exempt - tourist apartment<br /><br />Barcelona - Regional registration number<br />HUTB-726911,licencia_no_encontrada,False,False,True
1688304920194193035,594453104.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Barri Gòtic,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-328711,HUTB-328711,1,False,81.03,40.52,34.1,€,1.188,1,86,Spain - National registration number<br />Exempt - tourist apartment<br /><br />Barcelona - Regional registration number<br />HUTB-328711,licencia_no_encontrada,False,False,True
1688348474509834339,480528.0,solo_con_licencia,sin_declarar,True,sin_confirmar,False,estancia_de_32_noches,Ciutat Vella,el Raval,Entire home/apt,Entire rental unit,9.0,6.0,32.0,False,False,Exempt - seasonal rental,anuncio:1688348474509834339,1,False,241.36,26.82,22.57,€,1.188,0,319,Spain - National registration number<br />ESFCNT00000805600019452400000000000000000000000000003<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
1688422303257648255,21726991.0,mixto,vivienda_uso_turistico,True,sin_confirmar,False,repeticion_de_vivienda,Sant Andreu,Sant Andreu,Entire home/apt,Entire rental unit,4.0,2.0,3.0,True,False,HUTB-012457,HUTB-012457,28,True,266.33,66.58,56.04,€€,1.188,0,329,Barcelona - Regional registration number<br />HUTB-012457<br /><br />Spain - National registration number<br />ESFCTU00000812000014847100000000000000000HUTB-0124575,licencia_verificada,True,False,False
1688521030457691874,1.6885209150645975e+18,,sin_declarar,True,sin_confirmar,False,estancia_de_32_noches,Ciutat Vella,la Barceloneta,Entire home/apt,Entire rental unit,2.0,1.0,32.0,False,False,Exempt - seasonal rental,anuncio:1688521030457691874,1,False,75.94,37.97,31.96,€,1.188,0,328,Spain - National registration number<br />ESFCNT00000811900009561800000000000000000000000000007<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
1688971416222959492,534468397.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Barri Gòtic,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-286690,HUTB-286690,1,False,82.74,41.37,34.82,€,1.188,1,79,Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-286690,licencia_no_encontrada,False,False,True
1688981115333910053,499525052.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,la Barceloneta,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-291882,HUTB-291882,1,False,102.71,51.36,43.23,€€,1.188,3,76,Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-291882,licencia_no_encontrada,False,False,True
1688985137546297420,499525052.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,la Barceloneta,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-297731,HUTB-297731,3,True,119.83,59.92,50.43,€€,1.188,5,73,Spain - National registration number<br />Exempt<br /><br />Barcelona - Regional registration number<br />HUTB-297731,licencia_no_encontrada,False,False,True
1689142258785265503,590311999.0,solo_sin_licencia,vivienda_uso_turistico,True,activo,False,repeticion_de_vivienda,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,5.0,3.0,3.0,True,False,HUTB-783826,HUTB-783826,5,True,468.0,93.6,78.78,€€€,1.188,3,155,Spain - National registration number<br />ESFCTU00000805400010547200000000000000000HUTB-0783826<br /><br />Barcelona - Regional registration number<br />HUTB-783826,licencia_no_encontrada,True,True,True
1689700612814389552,154715664.0,solo_con_licencia,hotel,True,activo,False,regimen_no_vut,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,8.0,3.0,1.0,True,False,HB-004375,anuncio:1689700612814389552,1,False,332.0,41.5,34.93,€,1.188,3,313,Barcelona - Regional registration number<br />HB-004375<br /><br />Spain - National registration number<br />ESHFTU00000811900015707100300000000000000000000000000,licencia_otro_regimen,True,False,True
1689703194661780253,199670224.0,mixto,sin_declarar,True,sin_confirmar,False,estancia_de_32_noches,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,2.0,2.0,32.0,False,False,Exempt - seasonal rental,anuncio:1689703194661780253,1,False,167.16,83.58,70.35,€€€,1.188,0,77,Spain - National registration number<br />ESHFNT20B10805400010527400400000000000000000000000003<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
1689707489352432008,297489574.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Gràcia,el Coll,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-870345,HUTB-870345,1,False,74.18,37.09,31.22,€,1.188,4,67,Spain - National registration number<br />ESHFTU00000808500036167400200000000000000LLB000623537<br /><br />Barcelona - Regional registration number<br />HUTB-870345,licencia_no_encontrada,False,False,True
1689713957405960196,394998732.0,solo_sin_licencia,vivienda_uso_turistico,False,sin_confirmar,False,no_es_cesion_entera,Ciutat Vella,la Barceloneta,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-102975,HUTB-102975,1,False,116.97,58.48,49.22,€€,1.188,0,326,Spain - National registration number<br />ESHFTU00000811900018226400100000000000HUTB-001602-226<br /><br />Barcelona - Regional registration number<br />HUTB-102975,licencia_no_encontrada,False,False,False
1689728491261305810,325879968.0,mixto,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,la Nova Esquerra de l'Eixample,Private room,Private room in home,2.0,1.0,1.0,True,False,HUTB-357721,HUTB-357721,1,False,139.0,69.5,58.5,€€,1.188,10,63,Barcelona - Regional registration number<br />HUTB-357721<br /><br />Spain - National registration number<br />Exempt - tourist apartment,licencia_no_encontrada,False,False,True
1689729364081304578,538240196.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-536632,HUTB-536632,1,False,98.14,49.07,41.3,€€,1.188,5,80,Spain - National registration number<br />ESHFTU00000808500036167400200000000000000LLB000622673<br /><br />Barcelona - Regional registration number<br />HUTB-536632,licencia_no_encontrada,False,False,True
1689734170667214193,487722709.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Nou Barris,Verdun,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-013407,HUTB-013407,1,False,79.88,39.94,33.62,€,1.188,3,73,Barcelona - Regional registration number<br />HUTB-013407<br /><br />Spain - National registration number<br />ESFCTU00000714564950003333560000000000000HUTB-0658781,licencia_no_encontrada,False,False,True
1689738526591026594,325879968.0,mixto,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,la Nova Esquerra de l'Eixample,Private room,Private room in home,2.0,1.0,1.0,True,False,HUTB-538877,HUTB-538877,1,False,99.0,49.5,41.66,€€,1.188,3,59,Barcelona - Regional registration number<br />HUTB-538877<br /><br />Spain - National registration number<br />Exempt - tourist apartment,licencia_no_encontrada,False,False,True
1689741610112575813,570588212.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Barri Gòtic,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-360412,HUTB-360412,1,False,94.86,47.43,39.92,€,1.188,1,15,Barcelona - Regional registration number<br />HUTB-360412<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_no_encontrada,False,False,True
1689745344652819444,660530528.0,mixto,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,la Sagrada Família,Private room,Private room in rental unit,1.0,1.0,1.0,True,False,HUTB-064574,HUTB-064574,1,False,57.06,57.06,48.03,€€,1.188,2,81,Spain - National registration number<br />ESFCTU00000344500077758470000000000000000HUTB-0645745<br /><br />Barcelona - Regional registration number<br />HUTB-064574,licencia_no_encontrada,False,False,True
1689750860801220866,325879968.0,mixto,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,la Nova Esquerra de l'Eixample,Private room,Private room in home,2.0,1.0,1.0,True,False,HUTB-637788,HUTB-637788,1,False,139.0,69.5,58.5,€€,1.188,13,61,Barcelona - Regional registration number<br />HUTB-637788<br /><br />Spain - National registration number<br />Exempt - tourist apartment,licencia_no_encontrada,False,False,True
1689754388749234168,697894785.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in home,2.0,1.0,2.0,True,False,HUTB-345600,HUTB-345600,1,False,100.0,50.0,42.08,€€,1.188,1,267,Spain - National registration number<br />ESFCTU0AD10806700043751100000000000000HUTB-064079-150<br /><br />Barcelona - Regional registration number<br />HUTB-345600,licencia_no_encontrada,False,False,True
1689756671844032562,570588212.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Barri Gòtic,Private room,Private room in rental unit,1.0,1.0,4.0,True,False,HUTB-143720,HUTB-143720,1,False,69.75,69.75,58.71,€€,1.188,2,6,Barcelona - Regional registration number<br />HUTB-143720<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_no_encontrada,False,False,True
1689758123796163353,709168941.0,solo_con_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,la Sagrada Família,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-075596,HUTB-075596,5,False,103.0,51.5,43.35,€€,1.188,2,61,Spain - National registration number<br />ESFCTU00000805200050572800000000000000HUTB-075596-205<br /><br />Barcelona - Regional registration number<br />HUTB-075596,licencia_verificada,False,False,True
1689759237657680208,325879968.0,mixto,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,l'Antiga Esquerra de l'Eixample,Private room,Private room in home,2.0,1.0,1.0,True,False,HUTB-553489,HUTB-553489,1,False,179.0,89.5,75.33,€€€,1.188,5,41,Barcelona - Regional registration number<br />HUTB-553489<br /><br />Spain - National registration number<br />Exempt - tourist apartment,licencia_no_encontrada,False,False,True
1689768905073960489,325879968.0,mixto,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,l'Antiga Esquerra de l'Eixample,Private room,Private room in home,2.0,1.0,1.0,True,False,HUTB-668943,HUTB-668943,1,False,129.0,64.5,54.29,€€,1.188,7,35,Barcelona - Regional registration number<br />HUTB-668943<br /><br />Spain - National registration number<br />Exempt - tourist apartment,licencia_no_encontrada,False,False,True
1689780124870542498,325879968.0,mixto,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Private room,Private room in home,2.0,1.0,1.0,True,False,HUTB-376542,HUTB-376542,1,False,134.0,67.0,56.39,€€,1.188,6,25,Spain - National registration number<br />Exempt - tourist apartment<br /><br />Barcelona - Regional registration number<br />HUTB-376542,licencia_no_encontrada,False,False,True
1689785568424514751,534468397.0,solo_sin_licencia,vivienda_uso_turistico,False,sin_confirmar,False,no_es_cesion_entera,Ciutat Vella,el Barri Gòtic,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-296638,HUTB-296638,1,False,85.59,42.8,36.02,€,1.188,0,87,Spain - National registration number<br />Exempt - tourist apartment<br /><br />Barcelona - Regional registration number<br />HUTB-296638,licencia_no_encontrada,False,False,False
1689786169776323245,570588212.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,1.0,1.0,4.0,True,False,HUTB-126482,HUTB-126482,1,False,72.0,72.0,60.6,€€,1.188,2,8,Barcelona - Regional registration number<br />HUTB-126482<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_no_encontrada,False,False,True
1689787626813439693,325879968.0,mixto,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Private room,Private room in home,2.0,1.0,1.0,True,False,HUTB-456782,HUTB-456782,1,False,134.0,67.0,56.39,€€,1.188,9,49,Barcelona - Regional registration number<br />HUTB-456782<br /><br />Spain - National registration number<br />Exempt - tourist apartment,licencia_no_encontrada,False,False,True
1689794899112278509,325879968.0,mixto,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Private room,Private room in home,2.0,1.0,1.0,True,False,HUTB-257865,HUTB-257865,1,False,134.0,67.0,56.39,€€,1.188,8,29,Barcelona - Regional registration number<br />HUTB-257865<br /><br />Spain - National registration number<br />Exempt - tourist apartment,licencia_no_encontrada,False,False,True
1689795531284960305,709168941.0,solo_con_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,la Sagrada Família,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-075596,HUTB-075596,5,True,103.0,51.5,43.35,€€,1.188,2,85,Spain - National registration number<br />ESFCTU00000805200050572800000000000000HUTB-075596-205<br /><br />Barcelona - Regional registration number<br />HUTB-075596,licencia_verificada,False,False,True
1689798607599533802,570588212.0,solo_sin_licencia,vivienda_uso_turistico,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-126303,HUTB-126303,1,False,93.71,46.86,39.44,€,1.188,0,10,Barcelona - Regional registration number<br />HUTB-126303<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_no_encontrada,False,False,False
1689814023044906708,325879968.0,mixto,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Private room,Private room in home,2.0,1.0,1.0,True,False,HUTB-668821,HUTB-668821,1,False,134.0,67.0,56.39,€€,1.188,8,109,Barcelona - Regional registration number<br />HUTB-668821<br /><br />Spain - National registration number<br />Exempt - tourist apartment,licencia_no_encontrada,False,False,True
1689814757299174724,570588212.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,1.0,3.0,True,False,HUTB-124353,HUTB-124353,1,False,,,,,1.188,2,4,Barcelona - Regional registration number<br />HUTB-124353<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_no_encontrada,False,False,True
1689822465339711786,194542498.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,l'Antiga Esquerra de l'Eixample,Private room,Private room in home,2.0,1.0,1.0,True,False,HUTB-478833,HUTB-478833,1,False,139.0,69.5,58.5,€€,1.188,6,103,Barcelona - Regional registration number<br />HUTB-478833<br /><br />Spain - National registration number<br />Exempt - tourist apartment,licencia_no_encontrada,False,False,True
1689843380550258164,424549856.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Les Corts,les Corts,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-836281,HUTB-836281,1,False,92.0,46.0,38.72,€,1.188,1,54,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-836281,licencia_no_encontrada,False,False,True
1689843502743720327,504431152.0,solo_con_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Sants-Montjuïc,el Poble Sec,Private room,Private room in rental unit,2.0,1.0,2.0,True,False,HUTB-075596,HUTB-075596,5,True,103.0,51.5,43.35,€€,1.188,2,28,Spain - National registration number<br />ESFCTU00000805200050572800000000000000HUTB-075596-205<br /><br />Barcelona - Regional registration number<br />HUTB-075596,licencia_verificada,False,False,True
1689846919155198226,297489574.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Gràcia,el Coll,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-870930,HUTB-870930,1,False,79.88,39.94,33.62,€,1.188,4,73,Spain - National registration number<br />ESHFTU00000808500036167400200000000000000LLB000624560<br /><br />Barcelona - Regional registration number<br />HUTB-870930,licencia_no_encontrada,False,False,True
1689847132800234708,424549856.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Les Corts,les Corts,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-837471,HUTB-837471,1,False,92.0,46.0,38.72,€,1.188,3,54,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-837471,licencia_no_encontrada,False,False,True
1689861937015266395,424549856.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Sants-Montjuïc,Sants,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-837461,HUTB-837461,2,False,107.0,53.5,45.03,€€,1.188,1,54,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-837461,licencia_no_encontrada,False,False,True
1689865694784288576,424549856.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,la Nova Esquerra de l'Eixample,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-937372,HUTB-937372,1,False,99.0,49.5,41.66,€€,1.188,4,58,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-937372,licencia_no_encontrada,False,False,True
1689868301128728309,424549856.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,la Nova Esquerra de l'Eixample,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-737364,HUTB-737364,1,False,92.0,46.0,38.72,€,1.188,3,50,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-737364,licencia_no_encontrada,False,False,True
1689869786441122423,424549856.0,solo_sin_licencia,vivienda_uso_turistico,False,activo,False,no_es_cesion_entera,Eixample,la Nova Esquerra de l'Eixample,Private room,Private room in rental unit,2.0,1.0,1.0,True,False,HUTB-837616,HUTB-837616,1,False,92.0,46.0,38.72,€,1.188,2,50,Spain - National registration number<br />ESFCTU00004501300010949200000000000VUT-4501-232-00018<br /><br />Barcelona - Regional registration number<br />HUTB-837616,licencia_no_encontrada,False,False,True
1689897900641719415,503589680.0,solo_sin_licencia,vivienda_uso_turistico,True,sin_confirmar,False,repeticion_de_vivienda,Sants-Montjuïc,la Bordeta,Entire home/apt,Entire rental unit,3.0,1.0,2.0,True,False,HUTB-246789,HUTB-246789,28,True,228.81,76.27,64.19,€€,1.188,0,361,Barcelona - Regional registration number<br />HUTB-246789<br /><br />Spain - National registration number<br />ESHFTU000008085000060539008000000000000HUTB-016868011,licencia_no_encontrada,True,False,False
1689913033505994051,271226374.0,solo_con_licencia,sin_declarar,True,sin_confirmar,False,estancia_de_32_noches,Sarrià-Sant Gervasi,el Putxet i el Farró,Entire home/apt,Entire rental unit,3.0,2.0,32.0,False,False,Exempt - seasonal rental,anuncio:1689913033505994051,1,False,66.61,22.2,18.69,€,1.188,0,152,Spain - National registration number<br />ESFCNT00000805900012178100000000000000000000000000001<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
1689918584151730269,481560513.0,solo_con_licencia,vivienda_uso_turistico,True,activo,False,repeticion_de_vivienda,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,10.0,2.0,1.0,True,False,HUTB-001940,HUTB-001940,2,True,194.0,19.4,16.33,€,1.188,2,78,Spain - National registration number<br />ESFCTU00000807300042662200000000000000000000004139379<br /><br />Barcelona - Regional registration number<br />HUTB-001940,licencia_verificada,True,False,True
