id,host_id,host_perfil,neighbourhood_group,neighbourhood,room_type,property_type,accommodates,bedrooms,minimum_nights,uso_turistico,borde_31_noches,licencia_regional,vivienda_id,anuncios_de_la_vivienda,es_repeticion,precio_anuncio,precio_por_plaza,precio_plaza_anual,banda_plaza,factor_temporada,number_of_reviews_ltm,availability_365,license,situacion,sujeto_a_vut,sin_licencia,actividad_reciente
557266655986657026,64805231.0,solo_sin_licencia,Les Corts,la Maternitat i Sant Ramon,Entire home/apt,Entire rental unit,7.0,4.0,31.0,True,True,,anuncio:557266655986657026,1,False,132.74,18.96,15.96,€,1.188,2,339,Spain - National registration number<br />ESFCNT00000806500047991300000000000000000000000000001,sin_declarar,True,True,True
557613546224040008,444114403.0,sin_anuncios_turisticos,Sants-Montjuïc,el Poble Sec,Entire home/apt,Entire rental unit,4.0,2.0,31.0,True,True,Exempt - seasonal rental,anuncio:557613546224040008,1,False,75.77,18.94,15.94,€,1.188,0,324,Spain - National registration number<br />ESFCNT00000869000305814000000000000000000000000000003<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,True,False,False
557687257470113485,14002195.0,solo_con_licencia,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,3.0,2.0,1.0,True,False,HUTB-005998,HUTB-005998,1,False,393.1,131.03,110.28,€€€,1.188,15,219,Spain - National registration number<br />ESFCTU00B10805600028228300000000000000000HUTB-0059986<br /><br />Barcelona - Regional registration number<br />HUTB-005998,licencia_verificada,True,False,True
557803195736926666,438136382.0,solo_sin_licencia,Eixample,l'Antiga Esquerra de l'Eixample,Entire home/apt,Entire serviced apartment,3.0,2.0,32.0,False,False,Exempt - seasonal rental,anuncio:557803195736926666,1,False,110.83,36.94,31.09,€,1.188,0,335,Spain - National registration number<br />ESFCNT00000806000082858700000000000000000000000000001<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
557828567204201541,299462.0,solo_con_licencia,Eixample,la Sagrada Família,Entire home/apt,Entire condo,5.0,2.0,1.0,True,False,HUTB-008638,HUTB-008638,1,False,317.25,63.45,53.4,€€,1.188,31,346,Spain - National registration number<br />ESFCTU00000807300006216500000000000000000HUTB-0086387<br /><br />Barcelona - Regional registration number<br />HUTB-008638,licencia_verificada,True,False,True
557840931146065420,58993125.0,solo_con_licencia,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,4.0,2.0,1.0,True,False,HUTB-011316,HUTB-011316,1,False,345.0,86.25,72.59,€€€,1.188,47,314,Barcelona - Regional registration number<br />HUTB-011316<br /><br />Spain - National registration number<br />ESFCTU000008058000007989000000000000000000HUTB0113165,licencia_verificada,True,False,True
558125324321643261,438136382.0,solo_sin_licencia,Eixample,l'Antiga Esquerra de l'Eixample,Entire home/apt,Entire serviced apartment,2.0,1.0,31.0,True,True,Exempt - seasonal rental,anuncio:558125324321643261,1,False,105.29,52.64,44.31,€€,1.188,0,153,Spain - National registration number<br />ESFCNT00000806000082859400000000000000000000000000009<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,True,False,False
558127411190303549,438136382.0,solo_sin_licencia,Eixample,l'Antiga Esquerra de l'Eixample,Entire home/apt,Entire serviced apartment,3.0,2.0,31.0,True,True,Exempt - seasonal rental,anuncio:558127411190303549,1,False,115.45,38.48,32.39,€,1.188,0,56,Spain - National registration number<br />ESFCNT00000806000082860000000000000000000000000000007<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,True,False,False
558386538650616295,3885768.0,solo_con_licencia,Sants-Montjuïc,el Poble Sec,Entire home/apt,Entire vacation home,8.0,2.0,1.0,True,False,HUTB-004546,HUTB-004546,1,False,307.0,38.38,32.3,€,1.188,26,38,Barcelona - Regional registration number<br />HUTB-004546<br /><br />Spain - National registration number<br />ESFCTU00000806900004106400000000000000000HUTB-0045483,licencia_verificada,True,False,True
558418873772787284,130223809.0,,Eixample,Sant Antoni,Entire home/apt,Entire rental unit,4.0,2.0,32.0,False,False,Exempt - seasonal rental,anuncio:558418873772787284,1,False,85.69,21.42,18.03,€,1.188,1,269,Barcelona - Regional registration number<br />Exempt - seasonal rental<br /><br />Spain - National registration number<br />ESFCNT00000806700116998500000000000000000000000000009,exencion_declarada,False,False,True
559007133975079392,100891496.0,solo_con_licencia,Eixample,Sant Antoni,Entire home/apt,Entire rental unit,4.0,2.0,2.0,True,False,HUTB-006586,HUTB-006586,1,False,314.0,78.5,66.07,€€,1.188,44,218,Barcelona - Regional registration number<br />HUTB-006586<br /><br />Spain - National registration number<br />ESFCTU0000080670005324380000000000000000HUTB006586811,licencia_verificada,True,False,True
559046271167056277,428498210.0,solo_sin_licencia,Sant Martí,el Poblenou,Entire home/apt,Entire rental unit,2.0,2.0,31.0,True,True,,anuncio:559046271167056277,1,False,60.87,30.44,25.62,€,1.188,0,174,,sin_declarar,True,False,False
559095030768759687,9171437.0,sin_anuncios_turisticos,Eixample,la Dreta de l'Eixample,Private room,Private room in hostel,3.0,1.0,1.0,True,False,AJ000575,anuncio:559095030768759687,1,False,149.0,49.67,41.81,€€,1.188,1,200,Barcelona - Regional registration number<br />AJ000575<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,False
559809963479972073,173993443.0,solo_con_licencia,Sarrià-Sant Gervasi,les Tres Torres,Entire home/apt,Entire rental unit,2.0,1.0,31.0,True,True,Exempt - seasonal rental,anuncio:559809963479972073,1,False,50.09,25.04,21.08,€,1.188,2,43,Spain - National registration number<br />ESFCNT00000806100044026700000000000000000000000000007<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,True,False,False
560698286198037551,225962284.0,solo_con_licencia,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,5.0,3.0,2.0,True,False,HUTB-011653,HUTB-011653,1,False,277.0,55.4,46.63,€€,1.188,39,234,Barcelona - Regional registration number<br />HUTB-011653<br /><br />Spain - National registration number<br />ESFCTU00B10807300033624200000000000000000HUTB-0116539,licencia_verificada,True,False,True
561527956128422495,225962284.0,solo_con_licencia,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,5.0,3.0,2.0,True,False,HUTB-001276,HUTB-001276,1,False,269.67,53.93,45.39,€€,1.188,30,230,Barcelona - Regional registration number<br />HUTB-001276<br /><br />Spain - National registration number<br />ESFCTU00D10807300033624200000000000000000HUTB-0012761,licencia_verificada,True,False,True
562288828324380190,2830568.0,sin_anuncios_turisticos,Ciutat Vella,el Raval,Private room,Private room in hostel,1.0,1.0,1.0,True,False,HB-003960,anuncio:562288828324380190,1,False,90.0,90.0,75.75,€€€,1.188,8,333,Barcelona - Regional registration number<br />HB-003960<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,True
562291393158068844,2830568.0,sin_anuncios_turisticos,Ciutat Vella,el Raval,Private room,Room in hotel,2.0,1.0,1.0,True,False,HB-003960,anuncio:562291393158068844,1,False,120.0,60.0,50.5,€€,1.188,16,288,Barcelona - Regional registration number<br />HB-003960<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,True
562292629831307027,2830568.0,sin_anuncios_turisticos,Ciutat Vella,el Raval,Private room,Room in hotel,2.0,1.0,1.0,True,False,HB-003960,anuncio:562292629831307027,1,False,110.0,55.0,46.29,€€,1.188,3,328,Barcelona - Regional registration number<br />HB-003960<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,False
562293885257573674,2830568.0,sin_anuncios_turisticos,Ciutat Vella,el Raval,Private room,Room in hotel,3.0,1.0,1.0,True,False,HB-003960,anuncio:562293885257573674,1,False,190.0,63.33,53.3,€€,1.188,11,324,Barcelona - Regional registration number<br />HB-003960<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,True
562295127439179295,2830568.0,sin_anuncios_turisticos,Ciutat Vella,el Raval,Private room,Private room in hostel,4.0,1.0,1.0,True,False,HB-003960,anuncio:562295127439179295,1,False,180.0,45.0,37.88,€,1.188,8,306,Barcelona - Regional registration number<br />HB-003960<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,True
562826645498679226,346367515.0,solo_sin_licencia,Eixample,l'Antiga Esquerra de l'Eixample,Entire home/apt,Entire rental unit,6.0,3.0,31.0,True,True,Exempt - seasonal rental,anuncio:562826645498679226,1,False,266.9,44.48,37.44,€,1.188,1,259,Spain - National registration number<br />ESFCNT00000806600054289800000000000000000000000000005<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,True,False,True
562894403923833212,36607755.0,,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,1.0,5.0,32.0,False,False,,anuncio:562894403923833212,1,False,38.38,38.38,32.3,€,1.188,0,365,,sin_declarar,False,False,False
562966506960401061,46914366.0,sin_anuncios_turisticos,Sants-Montjuïc,el Poble Sec,Shared room,Shared room in hostel,8.0,1.0,1.0,True,False,AJ000486,anuncio:562966506960401061,1,False,40.0,5.0,4.21,€,1.188,53,352,Barcelona - Regional registration number<br />AJ000486<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,True
563027866454562837,367112877.0,solo_con_licencia,Gràcia,el Coll,Entire home/apt,Entire condo,6.0,2.0,7.0,True,False,HUTB-009449,HUTB-009449,2,False,,,,,1.188,0,0,Barcelona - Regional registration number<br />HUTB-009449<br /><br />Spain - National registration number<br />ESFCTU00000804800066168700000000000000000HUTB-0094494,licencia_verificada,True,False,False
563029399650888379,362312215.0,solo_con_licencia,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,5.0,2.0,1.0,True,False,HUTB-000113,HUTB-000113,1,False,359.0,71.8,60.43,€€,1.188,28,275,Spain - National registration number<br />ESHFTU00000811900017138100400000000000000HUTB-0001134<br /><br />Barcelona - Regional registration number<br />HUTB-000113,licencia_verificada,True,False,True
563396040001104055,46914366.0,sin_anuncios_turisticos,Sants-Montjuïc,el Poble Sec,Shared room,Shared room in boutique hotel,6.0,1.0,1.0,True,False,AJ000486,anuncio:563396040001104055,1,False,40.0,6.67,5.61,€,1.188,54,352,Barcelona - Regional registration number<br />AJ000486<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,True
563461909265183396,362312215.0,solo_con_licencia,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,5.0,2.0,1.0,True,False,HUTB-000112,HUTB-000112,2,True,369.0,73.8,62.12,€€,1.188,52,280,Spain - National registration number<br />ESHFTU00000811900017138100300000000000000HUTB-0001128<br /><br />Barcelona - Regional registration number<br />HUTB-000112,licencia_verificada,True,False,True
563465523375987045,116349526.0,solo_con_licencia,Eixample,el Fort Pienc,Entire home/apt,Entire rental unit,6.0,3.0,1.0,True,False,HUTB-003046,HUTB-003046,2,True,284.0,47.33,39.84,€,1.188,7,107,Barcelona - Regional registration number<br />HUTB-003046<br /><br />Spain - National registration number<br />ESFCTU00000807300043105300000000000000000HUTB-0030461,licencia_verificada,True,False,True
563479655675050143,116349526.0,solo_con_licencia,Eixample,el Fort Pienc,Entire home/apt,Entire rental unit,6.0,3.0,1.0,True,False,HUTB-007505,HUTB-007505,1,False,229.0,38.17,32.13,€,1.188,37,107,Barcelona - Regional registration number<br />HUTB-007505<br /><br />Spain - National registration number<br />ESFCTU00000807300043105300000000000000000HUTB-0100294,licencia_verificada,True,False,True
563494178377263717,46914366.0,sin_anuncios_turisticos,Sants-Montjuïc,el Poble Sec,Shared room,Shared room in hostel,8.0,1.0,1.0,True,False,AJ000486,anuncio:563494178377263717,1,False,40.0,5.0,4.21,€,1.188,28,350,Barcelona - Regional registration number<br />AJ000486<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,True
563534945222194102,36607755.0,,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,1.0,,32.0,False,False,,anuncio:563534945222194102,1,False,38.38,38.38,32.3,€,1.188,0,365,,sin_declarar,False,False,False
563538751160608752,36607755.0,,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,1.0,,32.0,False,False,,anuncio:563538751160608752,1,False,38.38,38.38,32.3,€,1.188,0,365,,sin_declarar,False,False,False
563541085757441273,36607755.0,,Sarrià-Sant Gervasi,el Putxet i el Farró,Private room,Private room in rental unit,1.0,,32.0,False,False,,anuncio:563541085757441273,1,False,38.38,38.38,32.3,€,1.188,0,365,,sin_declarar,False,False,False
563553175219651122,46914366.0,sin_anuncios_turisticos,Sants-Montjuïc,el Poble Sec,Shared room,Shared room in hostel,8.0,1.0,1.0,True,False,AJ000486,anuncio:563553175219651122,1,False,40.0,5.0,4.21,€,1.188,100,349,Barcelona - Regional registration number<br />AJ000486<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,True
563575470521627224,36607755.0,,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,1.0,,32.0,False,False,,anuncio:563575470521627224,1,False,38.38,38.38,32.3,€,1.188,0,365,,sin_declarar,False,False,False
563578788512148804,36607755.0,,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,1.0,,32.0,False,False,,anuncio:563578788512148804,1,False,38.38,38.38,32.3,€,1.188,0,365,,sin_declarar,False,False,False
563583274019238605,36607755.0,,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,2.0,,32.0,False,False,,anuncio:563583274019238605,1,False,38.38,19.19,16.15,€,1.188,0,365,,sin_declarar,False,False,False
563585031318190740,36607755.0,,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,1.0,,32.0,False,False,,anuncio:563585031318190740,1,False,38.38,38.38,32.3,€,1.188,0,365,,sin_declarar,False,False,False
563586810639147030,36607755.0,,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,1.0,,32.0,False,False,,anuncio:563586810639147030,1,False,38.38,38.38,32.3,€,1.188,0,365,,sin_declarar,False,False,False
563588511729472297,36607755.0,,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,1.0,,32.0,False,False,,anuncio:563588511729472297,1,False,38.38,38.38,32.3,€,1.188,0,365,,sin_declarar,False,False,False
564123804533079943,2757645.0,mixto,Sants-Montjuïc,el Poble Sec,Entire home/apt,Entire rental unit,3.0,2.0,3.0,True,False,HUTB-007331,HUTB-007331,1,False,241.67,80.56,67.8,€€,1.188,39,220,Barcelona - Regional registration number<br />HUTB-007331<br /><br />Spain - National registration number<br />ESFCTU00000806900012306700000000000000000HUTB-0073312,licencia_verificada,True,False,True
564348297566903405,223999808.0,solo_sin_licencia,Eixample,la Sagrada Família,Private room,Private room in casa particular,2.0,1.0,1.0,True,False,,anuncio:564348297566903405,1,False,80.0,40.0,33.67,€,1.188,52,23,,sin_declarar,False,False,True
564751506298651530,3423639.0,solo_con_licencia,Sants-Montjuïc,la Font de la Guatlla,Entire home/apt,Entire townhouse,6.0,3.0,1.0,True,False,HUTB-007374,HUTB-007374,1,False,302.41,50.4,42.42,€€,1.188,55,290,Spain - National registration number<br />ESFCTU00000806800007288700000000000000000HUTB-0073741<br /><br />Barcelona - Regional registration number<br />HUTB-007374,licencia_verificada,True,False,True
565060307984102158,14162823.0,solo_con_licencia,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,6.0,3.0,1.0,True,False,HUTB-004866,HUTB-004866,1,False,262.0,43.67,36.76,€,1.188,27,314,Barcelona - Regional registration number<br />HUTB-004866<br /><br />Spain - National registration number<br />ESFCTU000008056000595932000000000000000000HUTB0048663,licencia_verificada,True,False,True
565303947401073302,438136382.0,solo_sin_licencia,Eixample,l'Antiga Esquerra de l'Eixample,Entire home/apt,Entire serviced apartment,3.0,2.0,32.0,False,False,Exempt - seasonal rental,anuncio:565303947401073302,1,False,117.34,39.11,32.92,€,1.188,0,342,Spain - National registration number<br />ESFCNT00000806000082862400000000000000000000000000003<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
